AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
5.550358295440674,-7.131429195404053,0.8553285598754883,0.05905385687947273,-0.3151092529296875,0.5276898145675659,11
5.615001678466797,-7.284657955169678,0.6060323119163513,-0.08741568773984909,-0.23415152728557587,0.5990604162216187,11
5.768230438232422,-7.761403560638428,0.3163338899612427,-0.2642443776130676,-0.14786766469478607,0.6496589779853821,11
5.720346450805664,-8.12053394317627,0.06703764945268631,-0.4730300307273865,-0.055192384868860245,0.6981270909309387,11
5.617395877838135,-8.345888137817383,-0.15083470940589905,-0.7462623119354248,0.051330916583538055,0.7828131318092346,11
5.524022102355957,-8.578125,-0.2828150689601898,-1.0041152238845825,0.13335385918617249,0.8674991726875305,11
5.28190803527832,-8.762778282165527,-0.2876034677028656,-1.2725540399551392,0.23561622202396393,0.9585765600204468,11
4.9275665283203125,-8.724471092224121,0.0071826050989329815,-1.5111662149429321,0.35119402408599854,1.0778826475143433,11
4.455609321594238,-8.365041732788086,0.6563105583190918,-1.6858644485473633,0.43694525957107544,1.2318087816238403,11
4.067449569702148,-7.799710750579834,1.5403695106506348,-1.7620285749435425,0.4491954445838928,1.418224573135376,11
3.9142205715179443,-7.28226375579834,2.40736985206604,-1.740723967552185,0.40232518315315247,1.614760160446167,11
3.9740755558013916,-6.886921405792236,3.056497812271118,-1.6608314514160156,0.3357481360435486,1.7601643800735474,11
4.32871675491333,-6.683413982391357,3.4302923679351807,-1.5010465383529663,0.24467070400714874,1.9045034646987915,11
4.817432880401611,-6.673837184906006,3.552396774291992,-1.3087719678878784,0.1317560076713562,1.9940496683120728,11
5.3564276695251465,-6.819883346557617,3.423109769821167,-1.1101059913635254,-0.0008655018173158169,2.0345284938812256,11
5.868786811828613,-7.0715742111206055,3.157353401184082,-0.8997224569320679,-0.17982465028762817,2.0355937480926514,11
6.331167221069336,-7.454646110534668,2.7572224140167236,-0.7904694676399231,-0.32043540477752686,2.014821767807007,11
6.707355976104736,-7.938574314117432,2.345120668411255,-0.6876745223999023,-0.5047207474708557,1.9780710935592651,11
7.009025573730469,-8.472780227661133,1.9593547582626343,-0.6290866732597351,-0.6922017335891724,1.943917155265808,11
7.337330341339111,-9.040505409240723,1.6265608072280884,-0.6083146333694458,-0.8812806010246277,1.907166600227356,11
7.5575971603393555,-9.49809741973877,1.4039000272750854,-0.6349454522132874,-1.062902808189392,1.860296368598938,11
7.737461566925049,-9.783007621765137,1.2407950162887573,-0.690337598323822,-1.1752848625183105,1.815556526184082,11
7.845200538635254,-9.924564361572266,1.1905168294906616,-0.7329468727111816,-1.210970163345337,1.7809364795684814,11
7.828441143035889,-9.843161582946777,1.2144588232040405,-0.7505232691764832,-1.215763807296753,1.7670884132385254,11
7.65845251083374,-9.581894874572754,1.3198037147521973,-0.9338098764419556,-1.0645006895065308,1.6030426025390625,11
7.342118740081787,-9.311349868774414,1.4661492109298706,-1.0403331518173218,-0.8003228902816772,1.502377986907959,11
7.011419773101807,-9.107542991638184,1.578676700592041,-1.123953938484192,-0.5084490180015564,1.4166268110275269,11
6.649895191192627,-9.05247688293457,1.633743405342102,-1.2501840591430664,0.10459256917238235,1.2994511127471924,11
6.28088903427124,-9.004592895507812,1.7678186893463135,-1.2501840591430664,0.10459256917238235,1.2994511127471924,11
5.813720226287842,-8.887276649475098,1.9473837614059448,-1.2576407194137573,0.15678898990154266,1.294124960899353,11
5.325003623962402,-8.734047889709473,2.1703438758850098,-1.2634994983673096,0.4630434811115265,1.3122339248657227,11
5.001786708831787,-8.623615264892578,2.4025814533233643,-1.212368369102478,0.554653525352478,1.3756152391433716,11
4.834192276000977,-8.549394607543945,2.5896284580230713,-1.1202256679534912,0.5930019021034241,1.4549751281738281,11
4.798279285430908,-8.456021308898926,2.687790632247925,-0.999854326248169,0.5610449314117432,1.5369981527328491,11
4.894047737121582,-8.341099739074707,2.7380688190460205,-0.9481905698776245,0.531218409538269,1.5678898096084595,11
5.0807952880859375,-8.23814868927002,2.706944227218628,-0.6935333013534546,0.390607625246048,1.6866633892059326,11
5.404311656951904,-8.190264701843262,2.4839842319488525,-0.5348135828971863,0.3043237626552582,1.7415227890014648,11
5.7538652420043945,-8.173505783081055,2.1511902809143066,-0.3824852406978607,0.21005064249038696,1.7580339908599854,11
6.0103440284729,-8.070255279541016,1.7678186893463135,-0.3116472363471985,0.15146282315254211,1.7484468221664429,11
6.218639850616455,-7.979275703430176,1.4110826253890991,-0.2573203444480896,0.08648360520601273,1.7260769605636597,11
6.347926616668701,-7.938574314117432,1.0636241436004639,-0.24293971061706543,0.01564561016857624,1.6973156929016113,11
6.477512836456299,-7.972093105316162,0.7329249978065491,-0.2669074535369873,-0.031757257878780365,1.6648260354995728,11
6.6594719886779785,-8.06546688079834,0.4935048222541809,-0.3207017183303833,-0.0701056495308876,1.630738615989685,11
6.788758754730225,-8.204629898071289,0.3139396905899048,-0.3973985016345978,-0.11164973676204681,1.5977163314819336,11
6.85100793838501,-8.341099739074707,0.26336219906806946,-0.537476658821106,-0.18035726249217987,1.5455199480056763,11
6.925228595733643,-8.415319442749023,0.3570353388786316,-0.5625095963478088,-0.18568342924118042,1.5364655256271362,11
7.006631374359131,-8.427290916442871,0.574907660484314,-0.5965970754623413,-0.20219454169273376,1.5146281719207764,11
7.085939407348633,-8.400954246520996,0.7832032442092896,-0.6024558544158936,-0.20432500541210175,1.4741493463516235,11
7.109881401062012,-8.372223854064941,0.9463081955909729,-0.5918035507202148,-0.19473791122436523,1.4453880786895752,11
7.1146697998046875,-8.309974670410156,1.0732009410858154,-0.5529224872589111,-0.1766289472579956,1.4033113718032837,11
7.102698802947998,-8.187870979309082,1.1306617259979248,-0.5135089159011841,-0.15745475888252258,1.3628325462341309,11
7.076362609863281,-8.019977569580078,1.1713632345199585,-0.4730300307273865,-0.12922608852386475,1.3191579580307007,11
7.040449142456055,-7.861959934234619,1.2096704244613647,-0.43148595094680786,-0.10525833815336227,1.2728203535079956,11
7.016208171844482,-7.763797760009766,1.2407950162887573,-0.3851483166217804,-0.11591067165136337,1.233406662940979,11
7.167342185974121,-7.847594738006592,1.2407950162887573,-0.33668020367622375,-0.13721533119678497,1.1918625831604004,11
7.3564839363098145,-8.055890083312988,1.2934675216674805,-0.2786250114440918,-0.1766289472579956,1.1503185033798218,11
7.591414928436279,-8.283638954162598,1.3509283065795898,-0.21151533722877502,-0.23468415439128876,1.1007851362228394,11
7.7230963706970215,-8.410531044006348,1.3748703002929688,-0.13801425695419312,-0.27835869789123535,1.0501866340637207,11
7.823652744293213,-8.45362663269043,1.413476824760437,-0.05066514387726784,-0.33215296268463135,1.0006532669067383,11
7.900267124176025,-8.400954246520996,1.415871024131775,0.057988621294498444,-0.4099149703979492,0.9138367772102356,11
7.996035099029541,-8.252513885498047,1.3820528984069824,0.08248898386955261,-0.4248282313346863,0.8829450011253357,11
8.125322341918945,-8.14956283569336,1.3198037147521973,0.1474681943655014,-0.46903541684150696,0.7732260227203369,11
8.400954246520996,-8.139687538146973,1.247977614402771,0.17250117659568787,-0.5100468993186951,0.6789528727531433,11
8.892065048217773,-8.50869369506836,1.0971429347991943,0.18208827078342438,-0.5798196792602539,0.49360236525535583,11
9.335291862487793,-9.208099365234375,0.922366201877594,0.16344669461250305,-0.6176354289054871,0.32316505908966064,11
9.5531644821167,-9.86231517791748,0.884058952331543,0.14267465472221375,-0.6378748416900635,0.1585865616798401,11
9.598653793334961,-10.266935348510742,0.862511157989502,0.11923952400684357,-0.6432009935379028,0.016910573467612267,11
9.644144058227539,-10.537779808044434,1.003769040107727,0.10379364341497421,-0.6602447628974915,-0.11145000159740448,11
9.545981407165527,-10.662278175354004,1.204882025718689,0.09527178108692169,-0.6927343606948853,-0.23341917991638184,11
9.277831077575684,-10.48750114440918,1.4709376096725464,0.09527178108692169,-0.6927343606948853,-0.23341917991638184,11
8.87291145324707,-9.922170639038086,1.8468273878097534,0.1591857671737671,-0.7545178532600403,-0.46623918414115906,11
8.321946144104004,-9.117119789123535,2.3307554721832275,0.25771981477737427,-0.8083121180534363,-0.5807517170906067,11
7.818864345550537,-8.312369346618652,2.776376247406006,0.3812868595123291,-0.8578454852104187,-0.6718291640281677,11
7.471405506134033,-7.680000305175781,3.1286230087280273,0.5778223276138306,-0.9388031959533691,-0.7991244792938232,11
7.265504360198975,-7.2678985595703125,3.245939016342163,0.7993907928466797,-1.0479896068572998,-0.953583300113678,11
7.174524784088135,-7.174524784088135,3.090315818786621,1.2675607204437256,-1.308971643447876,-1.3935245275497437,11
7.11227560043335,-7.433098316192627,2.6710312366485596,1.294191598892212,-1.322819709777832,-1.4313403367996216,11
7.05481481552124,-7.933785915374756,2.029085874557495,1.333605170249939,-1.3543106317520142,-1.5032435655593872,11
6.98508358001709,-8.475174903869629,1.4637550115585327,1.3895299434661865,-1.4358009099960327,-1.6646263599395752,11
6.903680801391602,-9.006986618041992,0.9630676507949829,1.3847362995147705,-1.5199543237686157,-1.8020414113998413,11
6.819883346557617,-9.502885818481445,0.5557540655136108,1.3256158828735352,-1.607303500175476,-1.9117604494094849,11
6.776787757873535,-10.003573417663574,0.2876034677028656,1.1993857622146606,-1.7106311321258545,-2.0097618103027344,11
6.738480567932129,-10.446800231933594,0.15801730751991272,1.064101219177246,-1.8049042224884033,-2.067284345626831,11
6.712144374847412,-10.750863075256348,0.22505496442317963,0.91124027967453,-1.8986446857452393,-2.1216113567352295,11
6.66904878616333,-10.856208801269531,0.39055415987968445,0.7610424160957336,-1.9705479145050049,-2.1631553173065186,11
6.5732808113098145,-10.820295333862305,0.7305307984352112,0.6294861435890198,-1.990787386894226,-2.207362651824951,11
6.537367820739746,-10.738892555236816,1.0851719379425049,0.5240280628204346,-1.9780045747756958,-2.255298137664795,11
6.54455041885376,-10.753257751464844,1.4398130178451538,0.46064671874046326,-1.9151557683944702,-2.301103115081787,11
6.475118637084961,-10.73649787902832,1.6720505952835083,0.4004610478878021,-1.8171544075012207,-2.3751368522644043,11
6.221034049987793,-10.638336181640625,1.8157026767730713,0.3519929349422455,-1.6605651378631592,-2.4294636249542236,11
5.904999256134033,-10.418069839477539,1.9473837614059448,0.3195033371448517,-1.485866904258728,-2.471007823944092,11
5.545569896697998,-10.180744171142578,2.055422067642212,0.30192697048187256,-1.2903300523757935,-2.4955081939697266,11
5.2124762535095215,-9.91977596282959,2.160767078399658,0.3077857792377472,-1.06077241897583,-2.4912471771240234,11
4.939537525177002,-9.668086051940918,2.208651065826416,0.3280251920223236,-0.8876720070838928,-2.4816601276397705,11
4.707000732421875,-9.471760749816895,2.187103271484375,0.35572126507759094,-0.7305501103401184,-2.4726054668426514,11
4.49870491027832,-9.31853199005127,2.122459888458252,0.3823520839214325,-0.6123092770576477,-2.4582250118255615,11
4.259284973144531,-9.232041358947754,1.9955670833587646,0.41697216033935547,-0.4732963442802429,-2.4310615062713623,11
4.017171382904053,-9.224859237670898,1.8324620723724365,0.45212483406066895,-0.32203325629234314,-2.3740715980529785,11
3.7609915733337402,-9.198522567749023,1.7223289012908936,0.5171040296554565,-0.13242177665233612,-2.151437759399414,11
3.470993995666504,-9.114726066589355,1.5714941024780273,0.5256259441375732,-0.12230207026004791,-2.0992414951324463,11
3.183689594268799,-9.006986618041992,1.4517840147018433,0.5256259441375732,-0.12230207026004791,-2.0992414951324463,11
2.9774889945983887,-8.904036521911621,1.3365631103515625,0.5384086966514587,-0.11910636723041534,-1.9240105152130127,11
2.8553848266601562,-8.796297073364258,1.2288240194320679,0.5458653569221497,-0.14254149794578552,-1.798313021659851,11
2.745251417160034,-8.671499252319336,1.1785458326339722,0.5538545846939087,-0.19686837494373322,-1.6081689596176147,11
2.685396432876587,-8.547000885009766,1.1354501247406006,0.5645069479942322,-0.2597171366214752,-1.4446556568145752,11
2.687790632247925,-8.441656112670898,1.1210849285125732,0.5714309215545654,-0.3236311078071594,-1.2832728624343872,11
2.663848638534546,-8.333916664123535,1.0923545360565186,0.5826159119606018,-0.38328415155410767,-1.1272162199020386,11
2.7117326259613037,-8.204629898071289,1.061229944229126,0.596996545791626,-0.4237630069255829,-0.9780836701393127,11
2.793135643005371,-8.072649955749512,0.9917980432510376,0.6060510277748108,-0.4525243043899536,-0.8715603351593018,11
2.881721019744873,-7.9864583015441895,0.9080010056495667,0.6108445525169373,-0.48022037744522095,-0.746395468711853,11
2.9870657920837402,-7.969698905944824,0.8191162347793579,0.6007248759269714,-0.5009924173355103,-0.6356112360954285,11
3.111863613128662,-8.034342765808105,0.7329249978065491,0.5751592516899109,-0.511644721031189,-0.5024570822715759,11
3.3081881999969482,-8.21420669555664,0.591667115688324,0.5384086966514587,-0.5052533149719238,-0.39220547676086426,11
3.5907039642333984,-8.499116897583008,0.491110622882843,0.4904732406139374,-0.4956662356853485,-0.2920069992542267,11
3.8878843784332275,-8.801085472106934,0.4288613796234131,0.42922234535217285,-0.49140530824661255,-0.2062557488679886,11
4.170400142669678,-9.093177795410156,0.41689038276672363,0.3690366744995117,-0.46797019243240356,-0.1194392517209053,11
4.436455726623535,-9.3735990524292,0.37140053510665894,0.29287251830101013,-0.42695870995521545,-0.04593817517161369,11
4.608838081359863,-9.584288597106934,0.2561795711517334,0.19859938323497772,-0.35132718086242676,0.013182258233428001,11
4.644751071929932,-9.641749382019043,0.1149216815829277,0.11071765422821045,-0.2602497339248657,0.060585130006074905,11
4.558559894561768,-9.483732223510742,0.05027823522686958,-0.017110304906964302,-0.09993217140436172,0.11650986224412918,11
4.350264549255371,-9.155426979064941,0.06703764945268631,-0.3398759067058563,0.32030224800109863,0.2533923089504242,11
4.311957359313965,-8.971074104309082,0.10055647045373917,-0.3398759067058563,0.32030224800109863,0.2533923089504242,11
4.558559894561768,-9.332897186279297,0.031124621629714966,-0.4277576506137848,0.40392303466796875,0.2730991244316101,11
4.810250282287598,-10.161590576171875,-0.17238251864910126,-0.8597761988639832,0.8502556681632996,0.3679048418998718,11
4.855740547180176,-10.896909713745117,-0.29718029499053955,-0.8597761988639832,0.8502556681632996,0.3679048418998718,11
4.73573112487793,-11.366472244262695,-0.2828150689601898,-1.0019848346710205,1.0138355493545532,0.4334166944026947,11
4.501099109649658,-11.59900951385498,-0.1604115068912506,-1.182009220123291,1.1778813600540161,0.5442008972167969,11
4.0435075759887695,-11.591826438903809,0.05985504388809204,-1.313032865524292,1.2897309064865112,0.6613765358924866,11
3.401561975479126,-11.174936294555664,0.43843817710876465,-1.4424586296081543,1.4346026182174683,0.8467270731925964,11
2.6327240467071533,-10.283695220947266,1.0564415454864502,-1.51436185836792,1.5645610094070435,1.0762847661972046,11
2.0147206783294678,-9.255983352661133,1.7223289012908936,-1.5266120433807373,1.660431981086731,1.3393974304199219,11
1.7319056987762451,-8.300397872924805,2.390610456466675,-1.4381977319717407,1.7051717042922974,1.647249698638916,11
1.7893664836883545,-7.593809127807617,2.8889036178588867,-1.290130376815796,1.6923890113830566,1.8682855367660522,11
2.1703438758850098,-7.248744964599609,3.2387564182281494,-1.1324758529663086,1.660431981086731,2.0068323612213135,11
2.7356746196746826,-7.322965145111084,3.380014181137085,-1.1324758529663086,1.660431981086731,2.0068323612213135,11
3.423109769821167,-7.555202960968018,3.2986114025115967,-0.5928687453269958,1.4346026182174683,2.229466199874878,11
4.1105451583862305,-7.861959934234619,3.0684688091278076,-0.38035476207733154,1.3174269199371338,2.2544991970062256,11
4.759673118591309,-8.312369346618652,2.685396432876587,-0.12682931125164032,1.1262176036834717,2.2592926025390625,11
5.428253650665283,-8.832210540771484,2.1799206733703613,0.3280251920223236,0.5120441913604736,2.1367907524108887,11
6.000767230987549,-9.296984672546387,1.5667057037353516,0.3280251920223236,0.5120441913604736,2.1367907524108887,11
6.472724437713623,-9.725546836853027,0.8984242081642151,0.3818194568157196,0.3469330668449402,2.083529233932495,11
6.8821330070495605,-9.993996620178223,0.2513911724090576,0.40951552987098694,0.08808145672082901,1.9700819253921509,11
7.030872344970703,-9.972448348999023,-0.4025251567363739,0.34347108006477356,-0.13242177665233612,1.8373937606811523,11
7.097910404205322,-9.847949981689453,-0.9271546006202698,0.16610977053642273,-0.2756956219673157,1.661097764968872,11
7.042843341827393,-9.665691375732422,-1.389235496520996,-0.00113181013148278,-0.2842174768447876,1.5332697629928589,11
6.819883346557617,-9.450213432312012,-1.7031751871109009,-0.3329519033432007,-0.15851998329162598,1.3607020378112793,11
6.376657009124756,-9.224859237670898,-1.8180968761444092,-0.5832816362380981,-0.0013981183292344213,1.2818747758865356,11
5.907393455505371,-9.026140213012695,-1.5858592987060547,-0.9508536458015442,0.32722628116607666,1.2302110195159912,11
5.603030681610107,-8.901641845703125,-1.082777738571167,-1.221422791481018,0.6217632293701172,1.226482629776001,11
5.437830448150635,-8.875306129455566,-0.39294835925102234,-1.4259475469589233,0.8939302563667297,1.2445915937423706,11
5.337274074554443,-8.901641845703125,0.39534255862236023,-1.4259475469589233,0.8939302563667297,1.2445915937423706,11
5.260360240936279,-8.856152534484863,1.1402385234832764,-1.5718845129013062,1.3030463457107544,1.294657588005066,11
5.178957462310791,-8.734047889709473,1.7462708950042725,-1.5409927368164062,1.4692226648330688,1.3276797533035278,11
5.155015468597412,-8.606855392456055,2.1703438758850098,-1.5063726902008057,1.5240821838378906,1.3436583280563354,11
5.1909284591674805,-8.494328498840332,2.45285964012146,-1.3066414594650269,1.6449861526489258,1.4070396423339844,11
5.2364182472229,-8.381800651550293,2.5585038661956787,-1.113834261894226,1.6348663568496704,1.4539098739624023,11
5.329792022705078,-8.290821075439453,2.529773473739624,-1.0094414949417114,1.613561749458313,1.4816060066223145,11
5.478531837463379,-8.226178169250488,2.4193408489227295,-0.9780170917510986,1.6013115644454956,1.4874647855758667,11
5.624578475952148,-8.156745910644531,2.2230162620544434,-0.6562501192092896,1.3808083534240723,1.5460525751113892,11
5.763442039489746,-8.091803550720215,2.0003554821014404,-0.5204328894615173,1.2183603048324585,1.5625636577606201,11
5.93133544921875,-8.022371292114258,1.8252794742584229,-0.37982216477394104,0.978682816028595,1.5716181993484497,11
6.115688800811768,-7.9864583015441895,1.6696563959121704,-0.29300564527511597,0.7953962087631226,1.5694876909255981,11
6.312013626098633,-7.924209117889404,1.5738883018493652,-0.19660207629203796,0.5408055186271667,1.560433268547058,11
6.546944618225098,-7.948151111602783,1.4709376096725464,-0.08208952099084854,0.22017034888267517,1.5290088653564453,11
6.8127007484436035,-8.000823974609375,1.3868412971496582,0.0009986559161916375,-0.05146406963467598,1.4922583103179932,11
7.076362609863281,-8.130110740661621,1.3628993034362793,0.09101084619760513,-0.29859814047813416,1.4363335371017456,11
7.28226375579834,-8.113350868225098,1.2814964056015015,0.17516425251960754,-0.5084490180015564,1.361767292022705,11
7.404367923736572,-8.041524887084961,1.1976994276046753,0.24866533279418945,-0.649592399597168,1.2792117595672607,11
7.49774169921875,-8.000823974609375,1.1186907291412354,0.30192697048187256,-0.7230935096740723,1.202514886856079,11
7.480982303619385,-7.80449914932251,1.0492589473724365,0.36424311995506287,-0.7667680382728577,1.0784152746200562,11
7.416338920593262,-7.6081743240356445,1.027711033821106,0.4164395332336426,-0.7364088892936707,0.971359372138977,11
7.253533363342285,-7.294234752655029,0.9199720025062561,0.4356137216091156,-0.7044519186019897,0.8951951861381531,11
7.133823394775391,-7.0452375411987305,0.7879916429519653,0.4462660551071167,-0.5766239762306213,0.7987915873527527,11
7.155371189117432,-6.994660377502441,0.6275801062583923,0.4467986822128296,-0.4349479675292969,0.725823163986206,11
7.258321762084961,-7.117063999176025,0.46238020062446594,0.4137764573097229,-0.19580315053462982,0.6059844493865967,11
7.387608528137207,-7.342118740081787,0.30196869373321533,0.36850404739379883,0.01564561016857624,0.4999937415122986,11
7.466617107391357,-7.610568523406982,0.1628057211637497,0.3274925649166107,0.19087643921375275,0.4211665093898773,11
7.512106895446777,-7.845200538635254,0.05985504388809204,0.2555893361568451,0.42629292607307434,0.3071865737438202,11
7.581838130950928,-8.079832077026367,0.023942016065120697,0.21457788348197937,0.5557187795639038,0.2427399754524231,11
7.713519096374512,-8.357858657836914,0.028730420395731926,0.1687728613615036,0.6515897512435913,0.15911918878555298,11
8.125322341918945,-8.856152534484863,-0.0694318488240242,0.1059241071343422,0.6350786089897156,0.05792204663157463,11
8.808267593383789,-9.816526412963867,-0.22744916379451752,0.014314068481326103,0.48701122403144836,-0.1087869256734848,11
9.416694641113281,-11.028889656066895,-0.3330933153629303,-0.06291532516479492,0.3464004695415497,-0.27549588680267334,11
9.737517356872559,-12.118850708007812,-0.3043628931045532,-0.1289597749710083,0.20259401202201843,-0.39486855268478394,11
9.763854026794434,-12.811074256896973,-0.090979665517807,-0.1944715976715088,0.004460663069039583,-0.5147072672843933,11
9.423876762390137,-12.98585033416748,0.3115454912185669,-0.24400493502616882,-0.24799956381320953,-0.5951323509216309,11
8.789113998413086,-12.367847442626953,0.900818407535553,-0.11457912623882294,-0.9063135981559753,-0.6324155330657959,11
8.094197273254395,-11.150994300842285,1.5882534980773926,-0.08901353180408478,-0.97076016664505,-0.6372090578079224,11
7.636904716491699,-9.958083152770996,2.299630641937256,-0.030425718054175377,-1.1060447692871094,-0.6483940482139587,11
7.507318496704102,-8.96389102935791,2.8936920166015625,0.49366894364356995,-1.8416547775268555,-0.9088435173034668,11
